,PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Population_Within,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Yes_HealthBased,All_Violations,Rural,Urban,Public,ConnectionsLess200,GroundwaterOrCombined,Predictions,Std_Pearson_Residuals,Std_Deviance_Residuals,Residuals
861,4190296,PLEASANT VIEW ESTATES,Columbia,Ground water,390,9,35,2.857142857,2.857142857,0.0,2.857142857,Private,110,Urban,2,93,0,1,0,1,1,0.5101567365927938,1.2122721333852318,0.7740765697717376,1.4898432634072063
862,4190298,COUNTRY TERRACE ESTATES,Columbia,Ground water,70,3,7,0.0,0.0,0.0,0.0,Private,58,Rural,0,3,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
863,4190840,SUEZ WATER PA INC COLCO IND PK,Columbia,Ground water,341,7,85,3.529411765,4.705882353,2.352941176,1.176470588,Private,54,Urban,0,0,0,1,0,1,1,0.5148851064162095,-0.4157552826038253,-0.7536801928659922,-0.5148851064162095
864,4290003,WELLS TANNERY WATER SYS,Fulton,Ground water,95,5,3,0.0,0.0,0.0,0.0,Private,30,Rural,1,37,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
865,4290004,BELFAST TWP MUNI AUTH,Fulton,Ground water,276,3,61,1.6393442619999998,1.6393442619999998,0.0,0.0,Private,105,Rural,0,0,1,0,0,1,1,0.7168692205451297,-0.43693314463662575,-0.8297907164796647,-0.7168692205451297
866,4290005,MCCONNELLSBURG BORO MUNI AUTH,Fulton,Groundwater under influence of surface water,2000,27,76,2.631578947,5.263157895,3.947368421,1.315789474,Local government,890,Rural,0,150,1,0,1,0,1,0.5830490179709938,-0.4241623034009654,-0.7822396236839768,-0.5830490179709938
867,4310011,DUDLEY CARBON COALMONT JM AUTH,Huntingdon,Ground water,403,4,15,0.0,0.0,0.0,0.0,Local government,136,Rural,0,38,1,0,1,1,1,0.7274563056956893,-0.4377823431139068,-0.8331633864475398,-0.7274563056956893
868,4310012,HUNTINGDON BORO WATER DEPT,Huntingdon,Surface water,13776,3,6491,6.747804652999999,5.885071637999999,2.326297951,1.525188723,Local government,2730,Urban,0,1,0,1,1,0,0,0.8849384292044277,-0.4484204787823903,-0.8781536441749263,-0.8849384292044277
869,4310014,YOUTH FORESTRY CAMP NO 3,Huntingdon,Ground water,43,3,3,0.0,0.0,0.0,0.0,State government,6,Rural,0,5,1,0,1,1,1,0.7274563056956893,-0.4377823431139068,-0.8331633864475398,-0.7274563056956893
870,4310015,MAPLETON MUNI WATER AUTH,Huntingdon,Surface water,570,4,7,0.0,0.0,0.0,0.0,Local government,222,Rural,2,49,1,0,1,0,0,1.2860704626527921,0.2582488929169657,0.2241578235571646,0.7139295373472079
871,4310016,MT UNION MUNICIPAL AUTH,Huntingdon,Surface water,5801,12,2441,8.971732896,17.94346579,10.4465383,1.024170422,Local government,1731,Urban,0,120,0,1,1,0,0,0.9704873550447949,-0.4529800376293119,-0.8992485673440099,-0.9704873550447949
872,4310019,PETERSBURG BOR WATER AUTH,Huntingdon,Surface water,650,7,21,4.7619047619999995,28.57142857,23.80952381,4.7619047619999995,Local government,295,Rural,1,74,1,0,1,0,0,1.6124950221363155,-0.17979525901388174,-0.20684900433052372,-0.6124950221363155
873,4310021,ALEXANDRIA BORO WATER AUTH,Huntingdon,Surface water,815,6,192,2.604166667,30.72916667,22.91666667,5.729166667,Local government,336,Rural,0,26,1,0,1,0,0,1.7027854123209443,-0.475094334187579,-1.025487476239787,-1.7027854123209443
874,4310023,BROADTOP CITY WATER AUTH,Huntingdon,Ground water,350,7,16,0.0,0.0,0.0,0.0,Local government,1,Rural,0,14,1,0,1,1,1,0.7274563056956893,-0.4377823431139068,-0.8331633864475398,-0.7274563056956893
875,4310025,ORBISONIA ROCKHILL JT MUN AUTH,Huntingdon,Ground water,1200,7,18,0.0,0.0,0.0,0.0,Local government,389,Rural,0,10,1,0,1,0,1,0.5740229879876532,-0.4231370016131189,-0.77865166104081,-0.5740229879876532
876,4310026,SALTILLO MUNI WATER WORKS,Huntingdon,Ground water,350,9,11,0.0,0.0,0.0,0.0,Local government,50,Rural,0,52,1,0,1,1,1,0.7274563056956893,-0.4377823431139068,-0.8331633864475398,-0.7274563056956893
877,4310027,SHIRLEYSBURG MUNI AUTH,Huntingdon,Ground water,225,3,7,0.0,0.0,0.0,0.0,Local government,67,Rural,0,169,1,0,1,1,1,0.7274563056956893,-0.4377823431139068,-0.8331633864475398,-0.7274563056956893
878,4310028,ST CORRECT INST HUNTINGDON,Huntingdon,Surface water purchased,2200,7,230,5.6521739129999995,10.43478261,6.52173913,2.6086956519999998,State government,1,Urban,0,6,0,1,1,1,0,1.1950758676309563,-0.4622567339648416,-0.9465096897207886,-1.1950758676309563
879,4310030,THREE SPRINGS BORO WATER CO,Huntingdon,Ground water,350,12,38,2.631578947,2.631578947,0.0,0.0,Local government,184,Rural,0,57,1,0,1,1,1,0.7189602700225565,-0.4371024562841043,-0.8304608265646303,-0.7189602700225565
880,4310031,WARRIORS MARK GEN AUTH,Huntingdon,Ground water,750,10,28,0.0,3.571428571,0.0,0.0,Local government,215,Rural,0,111,1,0,1,0,1,0.5957295762265736,-0.4255622008781407,-0.7871888897245726,-0.5957295762265736
881,4310032,WOOD BROAD TOP WELLS JMUN AUTH,Huntingdon,Surface water,800,5,19,0.0,0.0,0.0,0.0,Local government,305,Rural,0,165,1,0,1,0,0,1.2860704626527921,-0.4652087577541553,-0.9630387951147792,-1.2860704626527921
882,4310038,WALKER TWP MUNI AUTH,Huntingdon,Ground water,1450,4,172,1.744186047,1.744186047,0.581395349,0.581395349,Local government,593,Rural,0,35,1,0,1,0,1,0.5695707955435035,-0.42262210897788477,-0.7768613665664614,-0.5695707955435035
883,4310050,MILL CREEK AREA MUN AUTH,Huntingdon,Ground water,1108,4,69,2.898550725,2.898550725,0.0,0.0,Local government,304,Rural,0,63,1,0,1,0,1,0.566643182154896,-0.4222801644523941,-0.7756766199862308,-0.566643182154896
884,4310298,HARTSLOG COURTS,Huntingdon,Ground water,90,3,14,0.0,28.57142857,21.42857143,7.142857143,Private,53,Rural,0,128,1,0,0,1,1,0.9718008144680814,-0.45304477421752753,-0.8995571695247117,-0.9718008144680814
885,4340001,BROOKLINE RETIREMENT VILLAGE,Juniata,Ground water,65,3,3,0.0,0.0,0.0,0.0,Private,41,Rural,0,18,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
886,4340002,MCALISTERVILLE AREA JOINT AUTH,Juniata,Groundwater under influence of surface water,825,10,64,4.6875,4.6875,0.0,4.6875,Local government,425,Rural,1,61,1,0,1,0,1,0.5621358849706909,0.32851219155852046,0.2759066536791158,0.4378641150293091
887,4340003,BROOKLINE MANOR,Juniata,Ground water,100,3,2,0.0,0.0,0.0,0.0,Private,8,Rural,0,20,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
888,4340005,GRONINGER FARMS ARCH ROCK,Juniata,Ground water,175,5,2,0.0,0.0,0.0,0.0,Private,63,Rural,1,33,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
889,4340006,BENNERS MHP,Juniata,Ground water,60,3,1,0.0,0.0,0.0,0.0,Private,26,Rural,0,95,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
890,4340007,THOMPSONTOWN MUNI AUTH,Juniata,Ground water,1000,10,37,2.702702703,2.702702703,0.0,2.702702703,Local government,423,Rural,0,90,1,0,1,0,1,0.5671388151922763,-0.4223382439497565,-0.7758776147982497,-0.5671388151922763
891,4340008,MIFFLINTOWN MUNI AUTH,Juniata,Surface water,4450,8,370,4.054054054,5.405405405,0.540540541,4.324324324,Local government,1500,Rural,0,1,1,0,1,0,0,1.280867796129315,-0.4650498489346016,-0.9621277280795477,-1.280867796129315
892,4340009,RICHFIELD AREA JOINT AUTH,Juniata,Ground water,1000,10,26,0.0,0.0,0.0,0.0,Local government,230,Rural,0,3,1,0,1,0,1,0.5740229879876532,-0.4231370016131189,-0.77865166104081,-0.5740229879876532
893,4340010,PORT ROYAL MUNI AUTH,Juniata,Ground water,950,10,55,1.8181818180000002,7.272727272999999,1.8181818180000002,3.6363636360000005,Private,415,Urban,0,39,0,1,0,0,1,0.42801575076092796,-0.4022764837133376,-0.7114581058520864,-0.42801575076092796
894,4340011,JUNIATA HAVEN MHP,Juniata,Ground water,80,3,1,0.0,0.0,0.0,0.0,Private,28,Urban,0,52,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
895,4340016,LOCUST GROVE RETIREMENT HOME,Juniata,Ground water,177,4,1,0.0,0.0,0.0,0.0,Private,15,Urban,1,11,0,1,0,1,1,0.5167053555072212,0.3891022616285223,0.3184826581381152,0.4832946444927788
896,4340017,ORCHARD HILLS APTS,Juniata,Ground water,499,9,7,0.0,14.28571429,0.0,0.0,Private,175,Urban,0,12,0,1,0,1,1,0.59940791206084,-0.42595970995973903,-0.788605098737186,-0.59940791206084
897,4340018,AQUA PA INC MERIBAH WATER CO,Juniata,Ground water,135,6,6,0.0,0.0,0.0,0.0,Private,49,Rural,1,1,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
898,4410002,AMERICAN TEMPO VILLAGE PARK,Lycoming,Ground water,88,3,1,0.0,0.0,0.0,0.0,Private,38,Urban,0,15,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
899,4410005,HEATHERBROOKE ESTATES,Lycoming,Ground water,410,6,20,5.0,5.0,0.0,0.0,Private,130,Urban,2,9,0,1,0,1,1,0.5052997961984769,1.2259260583539353,0.7803003714037956,1.4947002038015231
900,4410007,FAIRLAWN TRAILER COURT,Lycoming,Ground water,63,3,1,0.0,0.0,0.0,0.0,Private,21,Urban,2,11,0,1,0,1,1,0.5167053555072212,1.1942058688428914,0.765793428320736,1.4832946444927788
901,4410011,LYCOMING CREEK VILLAGE,Lycoming,Ground water,38,3,1,0.0,0.0,0.0,0.0,Private,21,Urban,0,0,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
902,4410016,BITTNERS MOBILE HOME PARK,Lycoming,Ground water,100,3,1,0.0,0.0,0.0,0.0,Private,50,Rural,12,197,1,0,0,1,1,0.722134746360665,6.830393512672713,2.3573258604505654,11.277865253639336
903,4410019,PINECREST VILLAGE MHP,Lycoming,Groundwater under influence of surface water,195,10,2,0.0,0.0,0.0,0.0,Private,80,Rural,0,80,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
904,4410027,ORCHARD MOBILE HOME PARK,Lycoming,Ground water,325,6,12,0.0,0.0,0.0,0.0,Private,150,Urban,0,5,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
905,4410030,HARVEST MOON TRAILER COURT,Lycoming,Ground water,360,7,7,0.0,0.0,0.0,0.0,Private,170,Urban,0,24,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
906,4410031,CARPENTERS PARK INC,Lycoming,Ground water,120,5,6,0.0,0.0,0.0,0.0,Private,50,Rural,0,60,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
907,4410033,TWIN HILLS MOBILE HOME PARK,Lycoming,Ground water,225,4,6,0.0,0.0,0.0,0.0,Private,112,Urban,0,41,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
908,4410035,LCWSA HALLS STATION,Lycoming,Ground water,327,3,557,3.052064632,3.9497307,0.0,1.4362657090000002,Local government,19,Rural,0,3,1,0,1,1,1,0.7243381211872193,-0.437534298923873,-0.8321752309553266,-0.7243381211872193
909,4410152,COGAN VALLEY MOBILE HOME PARK,Lycoming,Ground water,250,5,3,0.0,0.0,0.0,0.0,Private,77,Urban,0,83,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
910,4410153,OAK LYNN MANOR MOBILE HOME PK,Lycoming,Ground water,250,3,6,0.0,0.0,0.0,0.0,Private,86,Urban,0,4,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
911,4410154,MEADOW BROOK M H P,Lycoming,Ground water,224,5,7,0.0,0.0,0.0,0.0,Private,65,Urban,2,13,0,1,0,1,1,0.5167053555072212,1.1942058688428914,0.765793428320736,1.4832946444927788
912,4410156,JERSEY SHORE AREA JNT WAT AUTH,Lycoming,Surface water,7200,12,1600,5.8125,2.5625,1.125,0.5625,Local government,2420,Rural,3,43,1,0,1,0,0,1.2115088386085044,0.6832359956743674,0.5043672067439968,1.7884911613914956
913,4410160,HIDDEN VALLEY MOBILE HOME CT,Lycoming,Ground water,60,3,2,0.0,0.0,0.0,0.0,Private,20,Rural,0,13,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
914,4410161,MONTGOMERY BORO WATR&SEWR AUTH,Lycoming,Ground water,2700,9,108,2.777777778,12.03703704,5.555555556,3.7037037039999996,Local government,813,Rural,2,5,1,0,1,0,1,0.6242177189897368,0.9445185333362218,0.6451544642695943,1.3757822810102631
915,4410165,MUNCY BOROUGH WATER COMPANY,Lycoming,Ground water,2900,16,335,2.686567164,4.179104478,0.0,1.4925373130000001,Local government,1030,Urban,0,3,0,1,1,0,1,0.4121753738478742,-0.39938536392829777,-0.702890189479695,-0.4121753738478742
916,4410166,FOXCROFT MANOR MOBILE HOME PK,Lycoming,Ground water,200,4,6,0.0,0.0,0.0,0.0,Private,80,Rural,0,5,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
917,4410169,VALI-VIEW MOBILE HOME PARK,Lycoming,Ground water,150,3,5,0.0,0.0,0.0,0.0,Private,60,Urban,3,12,0,1,0,1,1,0.5167053555072212,1.9993094760572605,1.0962067871136147,2.483294644492779
918,4410171,RALSTON AREA JOINT AUTHORITY,Lycoming,Ground water,400,6,1,0.0,0.0,0.0,0.0,Local government,113,Rural,0,3,1,0,1,1,1,0.7274563056956893,-0.4377823431139068,-0.8331633864475398,-0.7274563056956893
919,4410173,WILLIAMSPORT MUN WATER AUTH,Lycoming,Surface water,51000,16,38161,9.006577396,17.97646812,11.12392233,3.0187888160000003,Local government,18376,Urban,0,20,0,1,1,0,0,0.970317828149018,-0.4529716713977541,-0.8992087046504956,-0.970317828149018
920,4410174,LCWSA VILLAGE WATER,Lycoming,Ground water,598,5,644,4.192546584,3.416149068,0.621118012,0.621118012,Private,130,Urban,0,2,0,1,0,1,1,0.5030489730973339,-0.41412294860401355,-0.7483485125471522,-0.5030489730973339
921,4410175,MONTOURSVILLE WATER COMPANY,Lycoming,Ground water,4983,12,4629,4.42860229,4.126161158,0.064808814,1.72823504,Local government,2146,Rural,1,7,1,0,1,0,1,0.5610197687848513,0.3299009711016447,0.2769048269312357,0.43898023121514873
922,4410176,MUNCY STATE CORRECTIONAL INST,Lycoming,Groundwater under influence of surface water,2050,7,11,0.0,9.090909091,9.090909091,0.0,State government,25,Urban,0,13,0,1,1,1,1,0.5720895936162477,-0.42291415966228674,-0.777875896190278,-0.5720895936162477
923,4410178,HUGHESVILLE BOROUGH WATER AUTH,Lycoming,Ground water,2800,9,336,3.273809524,2.6785714290000002,1.19047619,0.297619048,Local government,1129,Urban,0,90,0,1,1,0,1,0.4022723685661212,-0.3974964090484052,-0.6973756817208991,-0.4022723685661212
924,4410180,LCWSA LIMESTONE WATER,Lycoming,Surface water,825,6,70,2.857142857,1.428571429,0.0,0.0,Local government,250,Rural,0,24,1,0,1,0,0,1.2510580909922424,-0.4641171609434662,-0.9568304654907182,-1.2510580909922424
925,4410182,ROARING BRANCH WATERWORKS,Lycoming,Ground water,90,3,1,0.0,0.0,0.0,0.0,Private,39,Rural,0,10,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
926,4410187,WATERVILLE WATER ASSOC,Lycoming,Ground water,98,3,1,0.0,0.0,0.0,0.0,Private,75,Rural,0,2,1,0,0,1,1,0.722134746360665,-0.437357990708902,-0.8314743797855372,-0.722134746360665
927,4440001,ELSESSERS MHP,Mifflin,Ground water,65,5,1,0.0,0.0,0.0,0.0,Private,27,Urban,0,1,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
928,4440005,NORTH HILLS MHP,Mifflin,Ground water,170,6,3,0.0,0.0,0.0,0.0,Private,50,Urban,1,8,0,1,0,1,1,0.5167053555072212,0.3891022616285223,0.3184826581381152,0.4832946444927788
929,4440008,ALLENSVILLE MUNI AUTH,Mifflin,Surface water,480,5,37,5.405405405,0.0,0.0,0.0,Local government,170,Rural,1,23,1,0,1,1,0,1.5040591392871332,-0.15784331511688696,-0.17798989346395014,-0.5040591392871332
930,4440010,LEWISTOWN BORO MUNI AUTH,Mifflin,Surface water,26765,16,13012,8.599754073,6.071318783,1.4909314480000002,2.221026745,Local government,9100,Rural,0,10,1,0,1,0,0,1.2055343170403403,-0.4626156704425161,-0.9484762462539428,-1.2055343170403403
931,4440011,MCVEYTOWN BORO AUTH,Mifflin,Ground water,342,5,6,0.0,0.0,0.0,0.0,Local government,201,Rural,1,79,1,0,1,0,1,0.5740229879876532,0.314005953404251,0.2654147840136727,0.42597701201234683
932,4440013,NEWTON HAMILTON BORO,Mifflin,Ground water purchased,270,2,13,7.692307692000001,7.692307692000001,0.0,0.0,Local government,106,Urban,0,13,0,1,1,1,1,0.5029421498087647,-0.41410795617657586,-0.7482998432709108,-0.5029421498087647
933,4440016,FOREST HILLS APTS,Mifflin,Ground water,200,4,11,9.090909091,9.090909091,0.0,0.0,Private,95,Urban,0,3,0,1,0,1,1,0.49615548811761345,-0.4131456457099819,-0.7451871800315094,-0.49615548811761345
934,4440017,WAYNE TWP MUNI WATER AUTH,Mifflin,Ground water purchased,167,2,6,0.0,0.0,0.0,0.0,Local government,67,Rural,0,7,1,0,1,1,1,0.7274563056956893,-0.4377823431139068,-0.8331633864475398,-0.7274563056956893
935,4440018,GRANVILLE TWP SUPERVISORS,Mifflin,Ground water,58,3,3,0.0,0.0,0.0,0.0,Local government,26,Rural,0,2,1,0,1,1,1,0.7274563056956893,-0.4377823431139068,-0.8331633864475398,-0.7274563056956893
936,4470007,DANVILLE MUNICIPAL WATER AUTH,Montour,Surface water,4897,3,4302,4.509530451,9.855880986,0.929800093,5.532310552999999,Local government,2272,Urban,0,6,0,1,1,0,0,0.9534055050435623,-0.45212449269366994,-0.8951950234174446,-0.9534055050435623
937,4470008,BLUE SPRINGS TERRACE,Montour,Ground water,250,3,2,0.0,0.0,0.0,0.0,Private,120,Rural,2,11,1,0,0,1,1,0.722134746360665,0.7739339265213672,0.5550010267384162,1.2778652536393351
938,4470010,MAHONING TWP MUN AUTH,Montour,Surface water purchased,1507,7,1315,5.931558935,15.05703422,2.8136882130000003,3.574144487,Local government,1094,Urban,0,7,0,1,1,0,0,0.9853215908780233,-0.45370271228390996,-0.9027088736668993,-0.9853215908780233
939,4470015,PEPPER HILLS MOBILE HOME PARK,Montour,Ground water,170,4,4,0.0,0.0,0.0,0.0,Private,107,Rural,2,37,1,0,0,1,1,0.722134746360665,0.7739339265213672,0.5550010267384162,1.2778652536393351
940,4470016,VALLEY TWP MUN AUTHORITY,Montour,Surface water purchased,95,2,299,4.013377926,10.03344482,2.341137124,2.341137124,Local government,62,Rural,0,19,1,0,1,1,0,1.7042501848336478,-0.4751214001565754,-1.0256767269624356,-1.7042501848336478
941,4490004,BUCKNELL VIEW MHP,Northumberland,Ground water,100,5,3,0.0,0.0,0.0,0.0,Private,36,Urban,0,2,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
942,4490007,MUNICIPAL AUTHORITY SUNBURY,Northumberland,Surface water,11043,4,9593,9.173355572,10.50766184,2.5435213180000003,6.890440947,Local government,4331,Urban,0,2,0,1,1,0,0,0.8956265422444739,-0.4490296953187895,-0.8809021101367698,-0.8956265422444739
943,4490016,TURBOTVILLE MUN WATER,Northumberland,Groundwater under influence of surface water,625,4,52,1.9230769230000002,0.0,0.0,0.0,Local government,320,Rural,0,2,1,0,1,0,1,0.5578545135384289,-0.42123723891473985,-0.7720836013657617,-0.5578545135384289
944,4490018,LOWER MAHANOY TWP MUN AUTH,Northumberland,Ground water,450,4,18,0.0,0.0,0.0,0.0,Private,183,Rural,1,2,1,0,0,1,1,0.722134746360665,0.16828796790623257,0.1525517314533466,0.277865253639335
945,4490019,KIPPS RUN MOBILE COURT,Northumberland,Ground water,19,3,1,0.0,0.0,0.0,0.0,Private,29,Urban,0,78,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
946,4490020,HERNDON BORO JACKSON TWP JMA,Northumberland,Ground water,432,7,24,0.0,4.166666667,0.0,0.0,Local government,213,Rural,1,16,1,0,1,0,1,0.5994263199344642,0.28465390318102957,0.24380755866297069,0.40057368006553584
947,4490021,D AND H TRAILER PARK,Northumberland,Ground water,50,3,1,0.0,0.0,0.0,0.0,Private,20,Urban,0,2,0,1,0,1,1,0.5167053555072212,-0.4160013455858467,-0.7544895987300455,-0.5167053555072212
948,4490023,PA AMERICAN WHITE DEER,Northumberland,Surface water,29816,10,22633,22.35231741,9.344762073,1.9661556130000002,3.914637918,Private,12113,Urban,0,0,0,1,0,0,0,0.7221948762898741,-0.4373628135886385,-0.831493534664677,-0.7221948762898741
949,4490024,AQUA PA ROARING CREEK DIVISION,Northumberland,Surface water,43000,14,30698,6.684474559,8.733467978,4.518209655,2.67118379,Private,17567,Rural,0,0,1,0,0,0,0,1.265798900782223,-0.4645831607524713,-0.9594665347064282,-1.265798900782223
950,4490298,PA AMERICAN MCEWENSVILLE,Northumberland,Ground water,282,6,53,5.660377358,3.7735849060000004,1.8867924530000002,1.8867924530000002,Private,118,Rural,0,2,1,0,0,1,1,0.6904431453052646,-0.43472323162277726,-0.8211477648922012,-0.6904431453052646
951,4550005,SELINSGROVE MUN WATERWORKS,Snyder,Ground water,5584,11,4881,25.99877074,9.895513215,3.64679369,4.281909445,Local government,1887,Urban,0,87,0,1,1,0,1,0.3093608219892378,-0.37594061021592706,-0.6385079048248268,-0.3093608219892378
952,4550006,ADAMS TWP MUNICIPAL AUTHORITY,Snyder,Ground water,225,6,31,3.225806452,3.225806452,0.0,0.0,Local government,69,Rural,0,5,1,0,1,1,1,0.7170555845959283,-0.4369482665555848,-0.8298505199728888,-0.7170555845959283
953,4550008,AQUA PA KRATZERVILLE,Snyder,Ground water,435,6,64,3.125,7.8125,0.0,4.6875,Private,145,Urban,0,0,0,1,0,1,1,0.5349850570464421,-0.4184023110183247,-0.7624679359489315,-0.5349850570464421
954,4550009,AQUA PA MONROE TWP,Snyder,Ground water,2400,18,821,2.801461632,4.141291108,0.0,1.4616321559999998,Private,948,Urban,0,4,0,1,0,0,1,0.4083018609004277,-0.3986542345673494,-0.7007481078260388,-0.4083018609004277
955,4550011,SPRING TWP MUNICIPAL AUTHORITY,Snyder,Surface water,805,6,47,2.127659574,2.127659574,0.0,0.0,Local government,350,Rural,0,6,1,0,1,0,0,1.2739128712462349,-0.46483565024551454,-0.9609036401350155,-1.2739128712462349
